@relation Dataset_soal_bhs_indo_sd_completed-REV1-b

@attribute jenissoal {Memaknai,Sinonim/Antonim,Membaca,Analisa,Paragraf,Membandingkan,Melengkapi,Sastra,Mengurutkan,'Tata Penulisan',Iklan/Laporan/Pidato}
@attribute uraiansoal string
@attribute pertanyaansoal string
@attribute opsi1soal string
@attribute opsi2soal string
@attribute opsi3soal string
@attribute opsi4soal string
@attribute kuncijawabansoal string
@attribute kategorisoal {Mudah,Sedang,Sulit}

@data
Mengurutkan,'Cermati kalimat-kalimat berikut! 1) Pasanglah sabuk pengaman secara serong tepat di depan dada 2) Duduklah dengan posisi yang benar di kursi kendaraan 3) Ambillah sabuk pengaman yang terletak di sisi samping kursi mobil 4) Selanjutnya siap bepergian dengan aman 5) Kaitkan sabuk pengaman tersebut dengan pasangannya dan pastikan posisi telah terkunci','Urutan petunjuk penggunaan sabuk pengaman yang tepat adalah ....','2, 3, 1, 5, 4','2, 1, 3, 5, 4','3, 2, 5, 1, 4','3, 2, 1, 5, 4','2, 3, 1, 5, 4',Mudah
'Tata Penulisan','Kota Yogyakarta bukan hanya sekedar kota pelajar dan pariwisata, melainkan gudangnya industri kecil, terutama kerajinan. Kerajinan tersebut berupa souvenir hasil industri rumah tangga hingga skala besar bertarap internasional. Model-modelnya pun sesuai dengan trend dunia.','Perbaikan penulisan kata yang bercetak tebal adalah ....','Sekadar, souvenir, bertarap, trend','Sekedhar, soufenir, bertaraf, tren','Sekedar, sofenir, bertaraf, tren','Sekadar, suvenir, bertaraf, tren','Sekadar, suvenir, bertaraf, tren',Sedang
Mengurutkan,'(1) Di halaman keraton terdapat alun-alun (2) Keraton menjadi ciri khas Kota Yogyakarta (3) Di alun-alun keraton tersebut ada dua pohon beringin (4) Keraton Yogyakarta terletak di pusat Kota Yogyakarta','Kalimat-kalimat tersebut bila disusun menjadi paragraf yang runtut adalah ....',1-3-2-4,1-3-4-2,4-1-2-3,4-1-3-2,4-1-3-2,Mudah
Mengurutkan,'Pahami urutan petunjuk berikut! (1) Teh celup siap dihidangkan (2) Tuang air panas ke dalam cangkir (3) Siapkan cangkir (4) Aduk menggunakan sendok (5) Masukkan teh celup dan gula ke dalam cangkir','Urutan cara membuat teh celup manis yang tepat adalah ....',3-5-4-2-1,3-5-2-4-1,3-2-5-1-4,3-2-4-5-1,3-5-2-4-1,Mudah
Sastra,'Ketika pelajaran olahraga ruang kelas VI kosong, Tono masuk kelas. Karena sepi, Tono ingin mengganggu Firda dengan menyembunyikan sepatunya. Ketika Firda masuk kelas, ia kebingungan mencari sepatunya. Semua teman ditanya dan menjawab tidak tahu termasuk Tono.','Peribahasa yang tepat untuk ilustrasi tersebut adalah ....','Lempar batu sembunyi tangan','Mencampakan batu ke luar','Batu hitam tak bersanding','Ada udang dibalik batu','Lempar batu sembunyi tangan',Sulit
Mengurutkan,'1) Para siswa masuk kelas untuk mengikuti pelajaran 2) Mereka berbaris dengan rapi sesuai kelas masing-masing 3) Kegiatan apel pagi rutin dilaksanakan dengan diawali doa bersama 4) Tepat pukul 07.00 bel berbunyi, para siswa segera menuju ke halaman','Kalimat-kalimat acak tersebut bila disusun menjadi paragraf yang padu adalah ....',4-1-3-2,4-2-1-3,4-2-3-1,4-1-2-3,4-2-3-1,Mudah
'Tata Penulisan','pak amroni mengikuti senam masal di lapangan pemuda kabupaten bantul','Penulisan kaidah yang benar pada kalimat tersebut adalah ....','Pak Amroni mengikuti senam masal di lapangan Pemuda Kabupaten Bantul.','Pak Amroni mengikuti senam masal di Lapangan Pemuda Kabupaten Bantul.','Pak Amroni mengikuti senam masal di lapangan pemuda Kabupaten Bantul.','Pak Amroni mengikuti senam masal di lapangan Pemuda kabupaten Bantul.','Pak Amroni mengikuti senam masal di Lapangan Pemuda Kabupaten Bantul.',Sedang
Melengkapi,'Pabrik Gula Madukismo ... produksinya untuk memenuhi permintaan konsumen.','Kata yang tepat untuk melengkapi kalimat tersebut ....','berlipat ganda',berlipatgandakan,'melipat gandakan',melipatgandakan,melipatgandakan,Mudah
'Tata Penulisan','Hai Dio (...) bagaimana kabarmu (...) Semoga sehat selalu (...)','Tanda baca yang tepat untuk melengkapi kalimat tersebut adalah ....','(,), (,), (!)','(,), (!), (.)','(,), (?), (.)','(!), (?), (.)','(,), (?), (.)',Mudah
'Tata Penulisan','Wah asyik juga ya. Kapan kita bisa bermain lagi.','Perbaiki penggunaan tanda baca kalimat tersebut adalah ....','Wah asyik juga ya, Kapan kita bisa bermain lagi?','Wah asyik juga ya! Kapan kita bisa bermain lagi?','Wah, asyik juga ya! Kapan kita bisa bermain lagi?','Wah, asyik juga ya. Kapan kita bisa bermain lagi?','Wah, asyik juga ya! Kapan kita bisa bermain lagi?',Mudah
Memaknai,'Formalin sering ditemukan dalam jajanan atau makanan. Padahal, formalin bukan bahan makanan. Justru sebaliknya, formalin merupakan larutan kimia yang berbahaya bagi tubuh manusia. Karena formalin mengandung zat pembunuh jamur, banyak orang menyalahgunakan formalin untuk mengawetkan makanan, seperti mi basah, tahu, dan ikan.','Makna kata bahaya pada paragraf tersebut adalah ....','Keadaan yang tidak mengenakkan','Mendatangkan kecelakaan/bencana','Tubuh dalam keadaan tidak sehat','Keadaan yang sangat memprihatinkan','Mendatangkan kecelakaan/bencana',Mudah
Membaca,'Gempa bumi dengan kekuatan 6,9 skala richter mengguncang wilayah selatan Indonesia. BMKG mengeluarkan peringatan tsunami ke beberapa wilayah selatan Pulau Jawa. Gempa ini berpusat di selatan Tasikmalaya, Jawa Barat. Besarnya getaran gempa terasa hingga Yogyakarta dan Jabodetabek.','Ide pokok paragraf tersebut adalah ....','Pusat gempa 6,9 richter di Tasikmalaya','Gempa bumi mengguncang Indonesia','Gempa terasa hingga Yogyakarta','Peringatan tsunami akibat gempa bumi','Gempa bumi mengguncang Indonesia',Sulit
Memaknai,'Saat ini sudah banyak orang menggunakan biofuel. Banyak perusahaan berlomba memproduksi biofuel. Hasil produksinya dipasarkan untuk bahan bakar kendaraan bermotor. Penggunaan biofuel untuk mengurangi ketergantungan terhadap BBM.','Makna kata biofuel pada paragraf tersebut adalah ....','Bahan bakar yang dihasilkan secara alami','Proses pembuatan bahan bakar kendaraan','Bahan bakar minyak yang dihasilkan dari bahan organik','Bahan organik yang digunakan untuk membuat bahan bakar','Bahan bakar minyak yang dihasilkan dari bahan organik',Mudah
Sinonim/Antonim,'Kayu yang diletakkan di tempat terbuka akan lapuk.','Sinonim kata lapuk adalah ....',Patah,Keropos,Lama,Lunak,Keropos,Mudah
Membaca,'Sebelum dikonsumsi, sayuran hijau sebaiknya dimasak terlebih dahulu secara benar. Sayuran yang akan dimasak sebaiknya dicuci dan dipotong-potong menurut selera. Sayuran tersebut jangan dimasak terlalu lama. Jika dimasak terlalu lama, kandungan zat gizinya akan rusak atau berkurang.','Bagaimana cara memasak sayuran hijau yang benar? Cara memasak sayuran hijau yang benar adalah ....','dimasak hingga berubah warna dan dicuci hingga bersih sebelum dimakan','sayuran dicuci sebelum dipotong-potong dan dimasak tidak terlalu lama','sayuran dicuci setelah dimasak agar kandungan gizinya tidak rusak','dicuci sebelum dimasak kemudian dimasak dalam waktu lama','sayuran dicuci sebelum dipotong-potong dan dimasak tidak terlalu lama',Sulit
Membaca,'Penggunaan pupuk kimia secara berlebihan akan mengakibatkan beberapa dampak negatif. Salah satunya adalah berkurangnya kesuburan tanah. Penggunaan pupuk berlebih akan berdampak pada berkurangnya zat organik dan organisme di dalam tanah. Bakteri, cacing, dan jamur di dalam tanah akan mati karena pupuk kimia berlebihan. Hal ini akan membuat tanah cepat tandus.','Mengapa tanah menjadi cepat tandus? Tanah menjadi tandus karena ....','menggunakan pupuk kimia sesuai takaran untuk tanaman','bertambahnya penggunaan pupuk kimia di lahan pertanian','berkurangnya organisme dan zat organik tanah','matinya bakteri di dalam tanah karena pupuk','berkurangnya organisme dan zat organik tanah',Sulit
Membaca,'penambangan pasir sungai sangat berbahaya jika dilakukan di dekat tiang pancang jembatan. Jika pasir sungai terus dikeruk dapat berpengaruh pada struktur utama jembatan. Pergeseran pilar jembatan adalah salah satu akibat yang mungkin terjadi. Jika pilar jembatan bergeser maka akan membahayakan pengendara yang melintas.','Hal yang akan terjadi jika penambangan pasir di dekat jembatan terus dilakukan adalah ....','jembatan akan semakin mengalami pergeseran','pengendara tidak dapat melintasi jembatan','penambangan pasir tidak dapat menyeberang','pilar utama jembatan akan semakin kokoh','pengendara tidak dapat melintasi jembatan',Sulit
Membaca,'bacalah teks percakapan berikut dengan cermat! Aris : �Bagaimana Za, jadi latihan futsal gak?� Eza : �Ya jadi dong, memang teman yang lain mana?� Aris : �Tadi aku liat teman-teman masih di tempat Arsil.� Eza : �Aduh, keburu kesorean ini!� Aris : �Kita duluan ke lapangan saja, biar mereka menyusul!� Eza : �Oke!�','Topik percakapan tersebut adalah ....','persiapan berlatih futsal','menunggu teman-teman','Aris dan Eza hobi futsal','mengajak bermain futsal','persiapan berlatih futsal',Sedang
Iklan/Laporan/Pidato,'telah terjadi kecelakaan di Jalan Wates antara sepeda motor dengan bus. Kecelakaan terjadi akibat ulah pengendara motor yang ugal-ugalan. Akibat kecelakaan tersebut, pengendara sepeda motor mengalami luka- luka. Polisi langsung melarikan korban kecelakaan ke rumah sakit terdekat.','Isi cuplikan laporan tersebut adalah ....','kecelakaan terjadi di Jalan Wates karena ulah sopir bus yang ugal-ugalan','pengendara sepeda motor mengalami luka-luka akibat kecelakaan di Jalan Wates','peristiwa kecelakaan di Jalan Wates antara sepeda motor dengan bus','polisi langsung melarikan korban kecelakaan ke rumah sakit terdekat','peristiwa kecelakaan di Jalan Wates antara sepeda motor dengan bus',Sulit
Iklan/Laporan/Pidato,'Hadirin yang saya hormati, Bencana alam dapat menimpa siapa saja, di mana saja, dan kapan saja. Banyaknya bencana alam yang terjadi  akhir-akhir ini mungkin merupakan teguran Tuhan Yang Maha Kuasa. Untuk itu marilah kita berdoa kepada- Nya. Namun demikian, sebagai manusia kita harus tetap waspada menghadapi bencana alam.','Isi pidato tersebut adalah ....','Jangan takut pada bencana jika kita selalu berdoa kepada-Nya','Ajakan selalu berdoa kepada Tuhan dan waspada terhadap bencana','Bencana akan menimpa kapan saja jika kita tidak pernah berdoa','Kita harus selalu berdoa agar bencana tidak terjadi di mana saja','Ajakan selalu berdoa kepada Tuhan dan waspada terhadap bencana',Sulit
Membaca,'Nama badai tropis di Indonesia diambil dari nama bunga. Nama tersebut adalah badai tropis cempaka dan badai tropis dahlia. Penentuan nama badai tersebut sesuai urutan abjad. Itulah aturan penamaan badai tropis di Indonesia.','Kalimat utama paragraf tersebut adalah ....','Nama badai tropis di Indonesia diambil dari nama bunga','Misalnya badai tropis cempaka dan badai tropis dahlia','Penentuan nama badai tersebut sesuai urutan abjad','Itulah aturan penamaan badai tropis di Indonesia','Itulah aturan penamaan badai tropis di Indonesia',Sedang
Membaca,'Kita harus menjaga kebersihan lingkungan. Jika lingkungan bersih memungkinkan warga hidup sehat. Jaga kebersihan halaman rumah dan selokan. Kubur benda-benda yang dapat menjadi tempat air menggenang. Pilah sampah berdasarkan jenisnya. Buanglah sampah di tempat sampah sesuai jenisnya.','Pernyataan yang sesuai dengan paragraf tersebut adalah ....','Orang yang sakit ditentukan oleh kebersihan lingkungannya','Lingkungan yang bersih dapat menjamin kesehatan warganya','Mengubur benda tidak terpakai pasti menjamin kesehatan warga','Membuang sampah pada tempatnya satu-satunya cara menjaga kebersihan','Lingkungan yang bersih dapat menjamin kesehatan warganya',Sedang
Membandingkan,'Teks 1 Pak Soma adalah seorang petani yang tinggal di pegunungan. Setiap pukul tujuh, Pak Soma sudah berada di kebunnya. Tanaman kopi di kebunnya tumbuh subur. Ia rajin dan tidak mengenal lelah untuk mengurus kebun kopinya. Hasil panennya pun selalu melimpah. Teks 2 Pak Sabar adalah seorang petani cabai yang tinggal di dekat pantai. Jatuh bangun dalam bertani telah ia rasakan. Sudah berkali-kali ia mengalami gagal panen dan merasakan harga jual cabai murah. Tapi semua itu tidak membuatnya patah semangat. Ia tetap menekuni pekerjaannya itu.','Persamaan kedua teks tersebut adalah ....','Jenis tanaman palawija','Keuletan pelaku kegiatan','Kegiatan memanen hasil','Tempat kegiatan berlangsung','Keuletan pelaku kegiatan',Sulit
Membaca,'Ambil sepatu berbahan kulit. Bersihkan permukaan sepatu dengan lap. Colek semir sepatu menggunakan sikat sepatu. Gosok sepatu menggunakan semir sepatu yang melekat pada sikat sepatu tersebut sampai rata. Sepatu mengkilap seperti baru lagi.','Pernyataan yang sesuai dengan isi teks tersebut adalah ....','Cara merawat sepatu agar tetap awet','Cara membersihkan sepatu yang benar','Tata cara merawat sepatu yang benar','Cara menyemir sepatu yang benar','Cara menyemir sepatu yang benar',Sedang
Melengkapi,'Yanuar pergi ke Bandara untuk mencari data jadwal keberangkatan pesawat dan jurusannya. Ia mulai membaca dari pesawat Garuda tujuan Denpasar yang berangkat pukul 12.45. kemudian pesawat Wing Air yang menuju Surabaya berangkat pukul 06.05. Pesawat Lion Air tujuan Denpasar berangkat pukul 20.30. Ada pesawat Garuda yang menuju Denpasar diterbangkan pukul 06.00. Pesawat Sriwijaya ke Jakarta diterbangkan pukul 11.40. Dan terakhir adalah pesawat Sriwijaya tujuan Balikpapan terbang pukul 13.30. Ia membuat data tersebut ke dalam bentuk tabel. Nama Pesawat Jurusan Berangkat Garuda 2 06.00 Garuda Denpasar 3 Wing Air Surabaya 06.05 1 Denpasar 20.30 Sriwijaya Jakarta 11.40 Sriwijaya Balikpapan 13.30','Informasi yang tepat untuk mengisi kolom 1, 2, dan 3 adalah ....','Lion Air, Denpasar, dan 12.45','Wing Air, Denpasar, dan 12.45','Sriwijaya, Jakarta, dan 12.45','Lion Air, Jakarta, dan 06.00','Lion Air, Denpasar, dan 12.45',Mudah
Paragraf,'Terbatasnya lahan pertanian tidak menjadi halangan untuk bercocok tanam. Budidaya tanaman bunga dan sayuran bisa dilakukan tanpa tanah. Teknik ini dikenal dengan istilah hidroponik. Sebagai ganti tanah, digunakan air dan benda-benda berpori. Nutrisi tumbuhan dilarutkan dalam air supaya mudah diserap akar. Dengan demikian, tumbuhan bisa hidup dengan baik.','Jenis paragraf tersebut adalah ....',Argumentasi,Narasi,Persuasi,Deskripsi,Deskripsi,Mudah
Membaca,'Bondan ingin memelihara ikan, tetapi ia tidak memiliki kolam ikan. ayahnya membelikan akuarium untuknya. Ia sangat senang. Sekarang, ia bisa memelihara ikan di akuarium miliknya.  Isi akuarium Bondan sangat bervariasi. Ada ikan mas koki, ada ikan cupang, kura-kura, dan tumbuhan- tumbuhan air. Bondan juga meletakkan batu karang buatan di dalamnya.  Setiap pagi dan sore Bondan memberi makan ikan-ikannya. Ikan termasuk makhluk hidup. Ikan membutuhkan makanan untuk hidup. Ikan milik Bondan tidak dapat mencari makan sendiri. Jadi, Bondan harus rajin memberi makan agar ikan-ikan itu tidak mati. Ikan seperti halnya manusia dan tumbuhan yang membutuhkan makanan. Sebab, semua makhluk hidup membutuhkan makanan agar tetap hidup. Ayah Bondan rajin membersihkan akuarium. Pembersihan dilakukan seminggu sekali agar air tetap jernih.','Bagaimana cara Bondan memelihara ikan agar tetap bertahan hidup? Cara Bondan memelihara ikan agar tetap bertahan hidup adalah ....','Memberikan makan setiap hari','Memeliharanya dengan baik','Merawatnya dengan kasih sayang','Membuat akuarium selalu bersih','Memberikan makan setiap hari',Sulit
Membaca,'Bondan ingin memelihara ikan, tetapi ia tidak memiliki kolam ikan. ayahnya membelikan akuarium untuknya. Ia sangat senang. Sekarang, ia bisa memelihara ikan di akuarium miliknya.  Isi akuarium Bondan sangat bervariasi. Ada ikan mas koki, ada ikan cupang, kura-kura, dan tumbuhan- tumbuhan air. Bondan juga meletakkan batu karang buatan di dalamnya.  Setiap pagi dan sore Bondan memberi makan ikan-ikannya. Ikan termasuk makhluk hidup. Ikan membutuhkan makanan untuk hidup. Ikan milik Bondan tidak dapat mencari makan sendiri. Jadi, Bondan harus rajin memberi makan agar ikan-ikan itu tidak mati. Ikan seperti halnya manusia dan tumbuhan yang membutuhkan makanan. Sebab, semua makhluk hidup membutuhkan makanan agar tetap hidup. Ayah Bondan rajin membersihkan akuarium. Pembersihan dilakukan seminggu sekali agar air tetap jernih.','Mengapa ikan perlu makan? Ikan perlu makan agar ....','Tetap kuat dan bertahan lama','Dapat tumbuh dan berkembang','Tetap hidup dan tidak mati','Tetap hidup di akuarium','Tetap hidup dan tidak mati',Sulit
Membaca,'Benih Benalu sangat kecil. Ia mudah terbawa angin. Untung ia masih terpontang-panting di beberapa pohon di kebun Pak Ogah. Ia memohon kepada Pohon Rambutan untuk diperbolehkan tinggal pada salah satu rantingnya. Namun, permohonan Benih Benalu ditolak pohon rambutan. Melihat hal itu, Pohon jambu merasa iba. Ia mengizinkan Benih Benalu tinggal pada rantingnya. Keberadaan Pohon Jambu dimanfaatkan Benih Benalu. Ia menghisap sari-sari makanan dari Pohon Jambu. Benih Benalu semakin tumbuh kuat dan sehat. Tetapi, Pohon Jambu semakin layu. Pohon Jambu meminta Benalu pergi dari tubuhnya. Namun Benalu mengancam Pohon Jambu. Apabila Benalu pergi maka Pohon Jambu ikut mati. Pohon Jambu bingung dengan ancaman Benalu.','Tokoh utama cerita tersebut adalah ....','Benih Benalu','Pak Ogah','Pohon Rambutan','Pohon Jambu','Benih Benalu',Mudah
Membaca,'Benih Benalu sangat kecil. Ia mudah terbawa angin. Untung ia masih terpontang-panting di beberapa pohon di kebun Pak Ogah. Ia memohon kepada Pohon Rambutan untuk diperbolehkan tinggal pada salah satu rantingnya. Namun, permohonan Benih Benalu ditolak pohon rambutan. Melihat hal itu, Pohon jambu merasa iba. Ia mengizinkan Benih Benalu tinggal pada rantingnya. Keberadaan Pohon Jambu dimanfaatkan Benih Benalu. Ia menghisap sari-sari makanan dari Pohon Jambu. Benih Benalu semakin tumbuh kuat dan sehat. Tetapi, Pohon Jambu semakin layu. Pohon Jambu meminta Benalu pergi dari tubuhnya. Namun Benalu mengancam Pohon Jambu. Apabila Benalu pergi maka Pohon Jambu ikut mati. Pohon Jambu bingung dengan ancaman Benalu.','Latar tempat pergumulan awal Benih Benalu terdapat di ....','Kebun Pak Ogah','Beberapa ranting pohon','Ranting pohon jambu','Pohon rambutan dan jambu','Ranting pohon jambu',Mudah
Membaca,'Benih Benalu sangat kecil. Ia mudah terbawa angin. Untung ia masih terpontang-panting di beberapa pohon di kebun Pak Ogah. Ia memohon kepada Pohon Rambutan untuk diperbolehkan tinggal pada salah satu rantingnya. Namun, permohonan Benih Benalu ditolak pohon rambutan. Melihat hal itu, Pohon jambu merasa iba. Ia mengizinkan Benih Benalu tinggal pada rantingnya. Keberadaan Pohon Jambu dimanfaatkan Benih Benalu. Ia menghisap sari-sari makanan dari Pohon Jambu. Benih Benalu semakin tumbuh kuat dan sehat. Tetapi, Pohon Jambu semakin layu. Pohon Jambu meminta Benalu pergi dari tubuhnya. Namun Benalu mengancam Pohon Jambu. Apabila Benalu pergi maka Pohon Jambu ikut mati. Pohon Jambu bingung dengan ancaman Benalu.','Watak pohon jambu pada cerita tersebut adalah ....',Pemurah,Pemaaf,Penyabar,Penyayang,Pemurah,Sedang
Memaknai,'Berkatalah dengan sopan Jagalah setiap ucapan Agar kita menjadi idaman Setiap orang merasa nyaman','Makna idaman pada syair tersebut adalah ....',Kesayangan,Idola,Dambaan,Kekasih,Dambaan,Mudah
Sastra,'Berkatalah dengan sopan Jagalah setiap ucapan Agar kita menjadi idaman Setiap orang merasa nyaman','Maksud syair tersebut adalah ....','Kenyamanan seseorang karena perkataan yang baik','Tujuan dari berkata-kata dan berucap yang santun','Perintah untuk berkata dan berucap yang sangat santun','Jika bertutu kata kita santun maka akan disegani orang lain','Perintah untuk berkata dan berucap yang sangat santun',Sulit
Melengkapi,'Pemerintah daerah membangun pasar. Dalam pasar, terdapat ... yang akan digunakan pedagang untuk berjualan. Pemiliknya dihimbau untuk menjaga kebersihan.','Istilah yang tepat untuk melengkapi paragraf tersebut adalah ....',Warung,Kedai,Kios,Toko,Warung,Mudah
Mengurutkan,'Petunjuk penggunaan sepatu bertali disusun secara acak: 1. Kencangkan tali sepatu sesuai kenyamanan kaki. 2. Tarik lidah sepatu yang ada di bawah tali sampai rata sempurna. 3. Masukkan kaki ke dalam sepatu sampai kau anggap nyaman. 4. Masukkan tali sepatu dengan rapi dari lubang atas sampai bawah. 5. Ikat tali sepatu dengan rapi.','Urutan penggunaan sepatu bertali yang tepat adalah ....',4-3-2-5-1,4-1-2-3-5,4-2-3-5-1,4-2-3-1-5,4-2-3-1-5,Mudah
'Tata Penulisan','Warga Desa Kartini banyak yang meng-krasi limbah kaca menjadi barang berharga. Mereka membuat berbagai kerajinan musaik dari limbah tersebut. Pembuatan musaik limbah kaca meperlukan ketrampilan khusus.','Perbaikan penulisan meng-kreasi, musaik, meperlukan yang tepat adalah ....','mengreasi, musaik, memerlukan','mengkreasi, mosaik, memerlukan','mengkreasi, muzaik, memperlukan','mengrasi, mozaik, memerlukan','mengkreasi, mosaik, memerlukan',Sedang
Melengkapi,'Masyarakat mulai mencari bahan bakar alternatif untuk memasak. Salah satunya adalah .... Bahan bakar ini dihasilkan dari proses fermentasi kotoran ternak.','Kata yang tepat untuk melengkapi paragraf tersebut adalah ....',Biogass,'Bio gass','Bio gas',Biogas,Biogas,Mudah
Mengurutkan,'Cermati kalimat-kalimat petunjuk berikut! 1. Campur air tepung tapioka sampai merata 2. Rebus campuran tersebut sambil diaduk-aduk 3. Siapkan panci, 1 gelas air, dan 2 sendok makan tepung tapioka 4. Jika sudah mengental, matikan api kompor 5. Campuran siap digunakan jika sudah dingin','Urutan petunjuk membuat lem kertas yang tepat adalah ....',3-2-1-4-5,3-1-2-4-5,3-1-4-2-5,3-4-1-2-5,3-1-2-4-5,Mudah
Melengkapi,'Kecurangan Tono dalam mengikuti lomba sains menjadi ... di kelasnya.','Ungkapan yang tepat untuk melengkapi kalimat tersebut adalah ....','Buah tangan','Buah mulut','Buah bibir','Buah hati','Buah bibir',Mudah
Melengkapi,'Perhatikan kalimat iklan berikut! Mari lebih bijak menggunakan BBM ....','Kalimat yang tepat untuk melengkapi iklan tersebut adalah ....','Jangan pernah membeli BBM di SPBU','Belilah bahan bakar minyak yang murahan','Kurangi penggunaan kendaraan pribadi','Perbanyak bepergian menggunakan mobil','Kurangi penggunaan kendaraan pribadi',Mudah
Melengkapi,'Perhatikan cuplikan teks pidato berikut! Kita akan melaksanakan pembelajaran di luar kelas. Kita belajar membajak sawah dan menanam padi. Kegiatan tersebut akan dipandu oleh bapak dan ibu pemandu. ....','Kalimat yang tepat untuk melengkapi pidato tersebut adalah ....','Ciptakan lingkungan yang hijau dengan bercocok tanam di sawah','Marilah kita melaksanakan kegiatan tersebut sesuai arahan pemandu','Mari kegiatan bercocok tanam ini kita lakukan dengan senang hati','Ayo menanam padi dengan sungguh-sungguh agar hasil panen melimpah','Marilah kita melaksanakan kegiatan tersebut sesuai arahan pemandu',Mudah
'Tata Penulisan','Puting beliung telah porak poranda beberapa rumah warga.','Perbaikan penggunaan kata porak poranda yang tepat adalah ....','Memporak porandakan',Memporakporandakan,'Memorak porandakan',Memorakporandakan,'Memorak porandakan',Sedang
Mengurutkan,'Bacalah kalimat-kalimat berikut! 1. Oleh karena itu, kita harus memperhatikan kebersihan makanan dan minuman. 2. Gangguan ini dapat disebabkan oleh bakteri. 3. Bakteri masuk ke mulut melalui makanan dan minuman yang tercemar. 4. Diare adalah gangguan kesehatan yang menyerang pencernaan.','Urutan kalimat tersebut bila disusun menjadi paragraf padu adalah ....',4-2-3-1,2-3-4-1,3-4-2-1,4-3-2-1,4-2-3-1,Mudah
Melengkapi,'Perhatikan percakapan berikut! Felo : �Fi, kamu merasakan gempa tadi malam, tidak?� Fiya : �Iya, besar sekali, ya?� Felo : �Benar. Menurut berita dari BMKG. Sebesar 7,3 skala righter.� Fiya : � ....� Felo : �Berita awal memang seperti itu. Namun setelah itu, BMKG meralat adanya potensi tsunami.�','Kalimat yang tepat untuk melengkapi percakapan tersebut adalah ....','Terjadi tsunami, ya?','Potensi tsunami, ya?','Wah, banyak korbannya, ya?','Wah, sangat besar, ya?','Potensi tsunami, ya?',Mudah
Analisa,'Perhatikan gambar berikut!','Kalimat yang sesuai dengan gambar tersebut adalah ....','Hewan berekor kecil, bertanduk dua, dan bersuara mengembik','Hewan berbulu tebal, berwarna putih, dan makan rumput','Hewan berkaki empat dan memiliki dua tanduk di kepala','Hewan berkaki empat dan memiliki suara yang keras','Hewan berkaki empat dan memiliki dua tanduk di kepala',Sulit
'Tata Penulisan','Ibuku seorang pengusaha tempe. Pembuatannya tidak rumit dan tidak memerlukan keterampilan khusus. Teknik memroses kedelai menjadi tempe perlu beberapa tahap.','Kesalahan penggunaan ejaan pada paragraf tersebut adalah ....',Memerlukan,Keterampilan,Teknik,Memroses,Memroses,Sulit
'Tata Penulisan','�Hai, hebat sekali benda peninggalan nenekmu?� hardik Oca.','Kesalah penggunaan tanda baca pada kalimat tersebut adalah ....','Tanda petik (� ...�)','Tanda koma (,)','Tanda tanya (?)','Tanda titik (.)','Tanda tanya (?)',Mudah
'Tata Penulisan','anita akan menyumbang tas peralatan sekolah dan buku ke panti asuhan','Ejaan yang tepat sesuai kaidah yang benar adalah ....','Anita akan menyumbang tas, peralatan sekolah, dan buku ke panti asuhan.','Anita akan menyumbang: tas, peralatan sekolah, dan buku ke panti asuhan.','Anita akan menyumbang tas, peralatan sekolah, dan buku ke Panti Asuhan.','Anita akan menyumbang: tas, peralatan sekolah, dan buku ke Panti asuhan.','Anita akan menyumbang tas, peralatan sekolah, dan buku ke panti asuhan.',Sedang
'Tata Penulisan','( ... ) Saya tidak akan mengulanginya lagi ( ... ) Bu ( ... ) ( ... ) jawab Ina ( ... )','Tanda baca yang benar sesuai dengan kaidah adalah ....','(�), (.), (!), (�), (.)','(�), (,), (!), (�), (.)','(�), (,), (,), (�), (.)','(�), (,), (.), (�), (.)','(�), (,), (.), (�), (.)',Mudah
'Tata Penulisan','�Besok pagi; Tina akan pergi ke Tawangmangu�? kata Doni.','Perbaikan penggunaan tanda baca yang tepat pada kalimat tersebut adalah ....','�Besok pagi, Tina akan pergi ke Tawangmangu�, kata Doni.','�Besok pagi, Tina akan pergi ke Tawangmangu�. kata Doni.','�Besok pagi, Tina akan pergi ke Tawangmangu,� kata Doni.','�Besok pagi, Tina akan pergi ke Tawangmangu.� kata Doni.','�Besok pagi, Tina akan pergi ke Tawangmangu.� kata Doni.',Mudah
"Memaknai","Berbagai macam obat dan vaksin dikembangkan untuk menyembuhkan pasien Covid- 19. Vaksin diharapkan dapat membentuk antibodi yang dapat menangkal Covid-19.  Bagi orang yang terjangkit, vaksin ini diharapkan mampu mengurangi resiko kematian.","Makna kata vaksin pada paragraf tersebut adalah �","vitamin untuk meningkatkan antibodi tubuh","makanan untuk meningkatkan daya tahan tubuh","bibit penyakit yang sudah dilemahkan untuk vaksinasi","obat untuk menyembuhkan orang yang terjangkit penyakit","bibit penyakit yang sudah dilemahkan untuk vaksinasi","Mudah"
"Sinonim/Antonim","Indonesia merupakan negara yang memiliki sumber daya alam hayati yang melimpah. Hingga saat ini, ilmuwan masih terus mencari jenis hewan dan tumbuhan baru. Selain hewan dan tumbuhan baru, ditemukan juga beberapa jenis hewan yang terancam punah. Hewan-hewan tersebut keberadaannya sangat sedikit dan tingkat perkembangbiakan yang lambat.","Antonim kata punah pada paragraf tersebut adalah ....","berkembang","bertunas","lestari","abadi","lestari","Mudah"
